100,	100000,	0.1,	0.5,	9948,	58.4302,	58.5321,	10.05810949921608,	9.775746598482131,	1.2117,	0.020701461249468242
100,	100000,	0.1,	0.5,	10153,	60.5445,	60.6689,	11.555723594903945,	11.249030904245377,	1.6116,	0.026563857264595203
100,	100000,	0.1,	0.5,	10202,	54.8878,	55.0065,	9.569444907522202,	9.270843503284455,	1.6165,	0.029387436030287328
100,	100000,	0.1,	0.5,	9941,	54.0861,	54.1867,	9.714462604045869,	9.41719759569168,	1.3094,	0.024164601276697048
100,	100000,	0.1,	0.5,	9870,	54.6662,	54.7837,	8.382707191777229,	8.152440403985977,	1.4229,	0.025973054028844346
100,	100000,	0.1,	0.5,	10027,	57.108,	57.2044,	10.057568199443818,	9.759719296264649,	1.1394,	0.0199180482620218
100,	100000,	0.1,	0.5,	9882,	56.9963,	57.1156,	12.331886195850373,	11.669556697320939,	1.3539,	0.023704557073724167
100,	100000,	0.1,	0.5,	10049,	56.8424,	56.9466,	10.43104670214653,	10.076761295318603,	1.0602,	0.018617441603186145
100,	100000,	0.1,	0.5,	9941,	54.4148,	54.5163,	11.808235701942444,	11.429750396490096,	1.0261,	0.018821893635481497
100,	100000,	0.1,	0.5,	10048,	58.4445,	58.5621,	13.361664606571198,	13.001696900749206,	1.6698,	0.028513321755879655
100,	100000,	0.1,	0.5,	10058,	57.9302,	58.0371,	9.201922203350067,	8.954142997455596,	1.4073,	0.024248282564084008
100,	100000,	0.1,	0.5,	9950,	56.6228,	56.7514,	11.216513397407532,	11.123187003660203,	1.5736,	0.02772795032369246
100,	100000,	0.1,	0.5,	9952,	57.1278,	57.2514,	10.132986095523835,	9.931828792858123,	1.5898,	0.02776875325319556
100,	100000,	0.1,	0.5,	9889,	57.0093,	57.1143,	8.941098989582061,	8.6785685028553,	1.2342,	0.021609299247298836
100,	100000,	0.1,	0.5,	10032,	57.5756,	57.6812,	10.591303490066528,	10.310706104707718,	1.1924,	0.020672246763243484
100,	100000,	0.1,	0.5,	10150,	58.8819,	58.9881,	10.789039602184296,	10.489209693002701,	1.2554,	0.021282258625044712
100,	100000,	0.1,	0.5,	9776,	58.6529,	58.7554,	9.908557907962798,	9.606937196302415,	1.2601,	0.02144653938191213
100,	100000,	0.1,	0.5,	9846,	54.8549,	54.939,	10.819758102178573,	10.664702294158936,	0.9831,	0.017894391961994213
100,	100000,	0.1,	0.5,	10054,	57.5146,	57.623,	10.832743992805481,	10.5789391974926,	1.2024,	0.020866667823612097
100,	100000,	0.1,	0.5,	10027,	53.9481,	54.03,	10.254925705432893,	10.062180497932435,	0.8037,	0.014875069405885618
100,	100000,	0.1,	0.5,	10014,	53.428,	53.5262,	12.246756989479065,	11.838451693296433,	0.9936,	0.018562872014079086
100,	100000,	0.1,	0.5,	9938,	56.2972,	56.4168,	9.703256698799134,	9.551742895889282,	1.3888,	0.024616780817061583
100,	100000,	0.1,	0.5,	10183,	57.2607,	57.3721,	9.277379703855514,	9.03092729754448,	1.1552,	0.020135222521051172
100,	100000,	0.1,	0.5,	9996,	55.2895,	55.4069,	14.150640490198136,	13.70027929930687,	1.3302,	0.024007840178750302
100,	100000,	0.1,	0.5,	10048,	56.2727,	56.3954,	9.432422703886033,	9.184544902133942,	1.6373,	0.0290325097437025
100,	100000,	0.1,	0.5,	10112,	59.8239,	59.9181,	10.75702070493698,	10.503616999053955,	1.1486,	0.019169499700424412
100,	100000,	0.1,	0.5,	10093,	59.6137,	59.7107,	10.24580220298767,	10.000315296554566,	1.1102,	0.018592982497274358
100,	100000,	0.1,	0.5,	9883,	55.7222,	55.8443,	11.143821397018433,	10.93853720331192,	1.6567,	0.02966641179135561
100,	100000,	0.1,	0.5,	10031,	54.8294,	54.9278,	10.201079892921447,	9.838085806131362,	1.089,	0.019826026165256937
100,	100000,	0.1,	0.5,	10005,	52.3321,	52.4181,	11.619837896060943,	11.283789302110671,	0.919,	0.017532111999481095
100,	100000,	0.1,	0.5,	10050,	57.7267,	57.8257,	9.159999296855927,	8.97276589512825,	1.2192,	0.021084050863197507
100,	100000,	0.1,	0.5,	9847,	57.3766,	57.5069,	11.764331101989747,	11.430276202440261,	1.6703,	0.029045210226946675
100,	100000,	0.1,	0.5,	9856,	52.8093,	52.9113,	10.146571104574203,	10.011119805383682,	1.1204,	0.021175060903814498
100,	100000,	0.1,	0.5,	9992,	54.6763,	54.7729,	10.500062504005433,	10.262846495389939,	1.1912,	0.021747981209685813
100,	100000,	0.1,	0.5,	9999,	55.2383,	55.347,	9.991361613941192,	9.735341995954514,	1.3317,	0.02406092471136647
100,	100000,	0.1,	0.5,	10133,	57.5435,	57.6556,	11.664221202659608,	11.26057479391098,	1.2799,	0.02219905785387716
100,	100000,	0.1,	0.5,	10083,	58.252,	58.3768,	9.762560505342483,	9.605273009109498,	1.5876,	0.027195735292102338
100,	100000,	0.1,	0.5,	10018,	58.0102,	58.1109,	11.496842287445068,	11.276830400896072,	1.2857,	0.022124936973958415
100,	100000,	0.1,	0.5,	10020,	56.1114,	56.2267,	9.288729703187942,	9.05832250175476,	1.3665,	0.024303400341830483
100,	100000,	0.1,	0.5,	10027,	55.2551,	55.3596,	9.47650529499054,	9.14287239522934,	1.1239,	0.020301808539079036
100,	100000,	0.1,	0.5,	9924,	55.1614,	55.2544,	10.05890509877205,	9.798259501314163,	1.2288,	0.02223895291596687
100,	100000,	0.1,	0.5,	10092,	55.7044,	55.8075,	10.897095793914795,	10.693959906816483,	1.1343,	0.02032522510415267
100,	100000,	0.1,	0.5,	10039,	56.8462,	56.955,	11.767999698591233,	11.440020198440552,	1.215,	0.021332631024493023
100,	100000,	0.1,	0.5,	9939,	56.2568,	56.3805,	10.95985371246338,	10.699180807209014,	1.7397,	0.03085641312155799
100,	100000,	0.1,	0.5,	10057,	58.6265,	58.747,	9.790380400657654,	9.616278894424438,	1.5583,	0.026525609818373704
100,	100000,	0.1,	0.5,	10106,	59.2347,	59.3678,	9.579754696130752,	9.44048019695282,	1.5915,	0.026807461283726193
100,	100000,	0.1,	0.5,	9967,	56.468,	56.5759,	9.748320693302155,	9.566318900585175,	1.1747,	0.02076325785360905
100,	100000,	0.1,	0.5,	9977,	53.7153,	53.8183,	9.483067605352401,	9.305579603528976,	1.2422,	0.02308136823348192
100,	100000,	0.1,	0.5,	10063,	56.9133,	57.0133,	9.11044528913498,	8.908573502016068,	1.1868,	0.020816195519291113
100,	100000,	0.1,	0.5,	10139,	55.6382,	55.7378,	9.674782896661759,	9.430546088790894,	1.2528,	0.02247666753980243
100,	100000,	0.1,	0.5,	10091,	55.3505,	55.4511,	11.19332239689827,	10.994796401119233,	1.1462,	0.020670464607555127
100,	100000,	0.1,	0.5,	10023,	56.2077,	56.2972,	13.49347999958992,	13.16695249929428,	0.9839,	0.017476890502547197
100,	100000,	0.1,	0.5,	10005,	55.575,	55.6675,	11.91970679011345,	11.648085101747514,	1.0173,	0.0182745767278933
100,	100000,	0.1,	0.5,	10071,	58.6584,	58.7587,	10.222490497231483,	9.977706502199172,	1.2513,	0.021295569847528964
100,	100000,	0.1,	0.5,	9976,	58.8791,	58.9951,	10.428522001886368,	10.239358497190475,	1.4812,	0.025107169917501625
100,	100000,	0.1,	0.5,	10126,	56.3639,	56.4831,	11.898711794137954,	11.492803506231308,	1.4974,	0.026510584581936898
100,	100000,	0.1,	0.5,	9864,	55.8356,	55.9442,	10.168863808584213,	9.967473300409317,	1.2224,	0.021850343735364878
